Compound ID,SMILES,mutagenicity
3958,FCC1CO1,1
5681,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,0
1171,N#Cc1ccccc1C#N,0
4800,BrCc1c2ccccc2cc2c1ccc1ccccc12,1
4663,COC(=O)C12C[C@@]1(C=O)C(C=O)=C[C@@H]1CC(C)(C)C[C@@H]12,1
1422,O=c1c2nc3ccccc3c-2n[nH]n1N=Cc1ccc([N+](=O)[O-])cc1,1
2686,CCOC(=O)C(Cl)C(C)=O,0
5853,C[C@H]1CCC[C@@H](O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,0
3573,Cn1c([N+](=O)[O-])cnc1C1NC(CO)(CO)CO1,1
4866,Cc1cc2ccccc2c2ccc3c(c12)[C@H]1O[C@H]1[C@@H](O)[C@@H]3O,1
1464,O=[N+]([O-])c1ccc2ccc3c(O)ccc4c5ccccc5c1c2c34,1
874,Nc1ccc2ccc3cccc4ccc1c2c34,1
2297,CC1=CC[C@H](C(C)(C)O)CC1,0
2643,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,1
3154,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,0
5077,Cn1c(N)nc2ccc3ncccc3c21,1
1251,O=Nc1c2ccccc2c2ccc3cccc4ccc1c2c43,1
3837,Cc1nccc2c1[nH]c1ccccc12,1
840,O=C1c2ccccc2C(=O)C1(O)O,0
5489,O=C1OC(O)C(CBr)=C1Br,1
581,O=C(O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,0
204,ON=C1C=CC(=NO)C=C1,1
1641,Nc1c([N+](=O)[O-])cccc1[N+](=O)[O-],1
2014,OC1C=Cc2c(ccc3ccccc23)C1O,1
905,O=CO,0
631,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,0
4147,C=C(C)C1CCC(=C)C2C3=C(C[C@@](C)(O)C3=O)C(=O)C(C)=C[C@@H]12,0
1974,O=C(N=c1sn(C(=O)c2ccccc2Cl)c2ccc([N+](=O)[O-])cc12)c1ccccc1Cl,1
162,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0
4245,CC(=O)/N=N/C=C1C=[N+]([O-])c2ccccc2N1O,1
4081,CCCCCCOCC1CO1,1
5270,COc1ccc(CNC(=O)C(C)Br)cc1OC,1
3357,CCCCCCCC/C=C/CCCCCCCC(=O)O,0
617,CC(C)OC(=O)COc1ccc(Cl)cc1Cl,0
875,O=[N+]([O-])c1ccc2ccc3cc4ccccc4c4ccc1c2c34,1
1431,C=C(C)C(=O)C(=CC(=O)O)OC,0
2973,Cc1ccc(N)c(N)c1,1
5007,c1ccc(Cc2ccccc2OCC2CO2)cc1,1
547,COP(C)(=O)OC,0
4323,CC1(C)CC(N)CC(C)(CN)C1,0
5327,O=c1c2ccc(OCC3CO3)cc2sn1CC1CO1,1
4940,Cn1c(N=[N+]=[N-])nc2c3ccccc3ccc21,1
4040,COc1cc(/N=N/c2ccc(N)cc2)c(C)cc1N/N=C1/C(=O)c2cc(N)ccc2C=C1S(=O)(=O)[O-],1
3593,Cc1cc(C)n(-c2nnc(NN)c3c2[nH]c2ccccc23)n1,0
3353,CCCCCCCCCCCCO,0
5166,[N-]=[N+]=NC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO,1
2856,Cc1ccc(N/N=C2C(=O)C=Cc3ccccc32)c(C)c1,1
1861,O=[N+]([O-])c1c2ccc3ccccc3c2cc2c1[C@](O)[C@@](O)C=C2,1
2659,CCCCCCCCc1ccc(Nc2ccc(CCCCCCCC)cc2)cc1,0
5382,C/N=N/NC,1
640,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,0
3639,C1COCCOCCOCCOCCOCCO1,0
5410,C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccccc1,1
5730,CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1OC(=O)CCC,0
637,CCOC(=O)CBr,0
4793,CC(=O)OCc1c2cccc3ccc4cc5cccc6ccc1c(c65)c4c32,1
4404,Cc1ccc(-c2nc(-c3ccc(C)cc3C)[nH]c2-c2ccc(C)cc2)cc1,1
2308,CC12CCC(C(=O)C1=O)C2(C)C,0
4272,Cc1cc(C)cc([N+](=O)[O-])c1,0
3608,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,0
2096,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,1
4358,Nc1cccc2c1Cc1ccccc1-2,1
1956,c1cc2ccc3cc4occc4c4ccc(c1)c2c34,1
1372,O=[N+]([O-])c1ccc2c(c1)cc([N+](=O)[O-])c1ccccc12,1
3841,CC1=c2[nH]c3c(c2CCN1)C=CC(=O)C=3,0
921,O=c1cn[nH]c(=O)[nH]1,1
546,CCCC[Sn](CCCC)(OC(C)=O)OC(C)=O,0
1449,O=C1[C]2O[C]2[C]2c3ccc(O)c4c3[C]([C]3O[C]3C4=O)c3ccc(O)c1c32,1
2804,CC(C)(C)c1ccc(OCC2CO2)cc1,1
2610,O=c1nc[nH]c2c1ncn2[C@H]1CC[C@@H](CO)O1,0
1900,Oc1cc2ccccc2c2ccccc12,1
2757,COc1cc(-c2ccc(N/N=C3C(=O)c4c(O)cc(S(=O)(=O)[O-])cc4C=C3S(=O)(=O)[O-])c(OC)c2)ccc1N/N=C1C(=O)c2c(O)cc(S(=O)(=O)[O-])cc2C=C1S(=O)(=O)[O-],0
2028,Nc1ccc2snc(Cl)c2c1,1
2301,Cc1ccc(S(=O)(=O)[O-])cc1C,0
1885,O=C(Nc1ccc([N+](=O)[O-])cc1)c1csc([N+](=O)[O-])c1,1
1642,O=[N+]([O-])c1ccc(Br)cc1,1
972,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,0
5636,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N2CCOCC2C#N)[C@H](O)[C@H](C)O1,0
2097,NC(=O)C=Cc1ccc([N+](=O)[O-])o1,1
5095,O=C(ON(OCc1ccccc1)C(=O)c1ccccc1)c1cccc([N+](=O)[O-])c1,1
5757,O=C(N[C@H](CO)[C@@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0
5269,COc1cc(CNC(=O)C(C)Br)ccc1O,1
5824,COc1cc2c(c3oc4cccc(O)c4c(=O)c13)[C@@H]1C=CO[C@@H]1O2,1
836,O=[N+]([O-])c1cccc(O)c1,1
601,O=C(O)CC(O)(CC(=O)O)C(=O)O,0
2184,CC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,1
4665,Cc1ccc([N+](=O)[O-])c(C)c1[N+](=O)[O-],1
3360,CC(=O)Nc1cc2c(cc1[N+](=O)[O-])[nH]c1ccccc12,1
5038,c1ccc([C@H]2CO2)cc1,1
1582,O=C(O)Nc1ccccc1,0
5425,Cc1cccc2c3c(c4cc5ccccc5cc4c12)O3,1
3903,COc1cc(O)c2c(O)c3c(=O)oc(C)cc3c(OC)c2c1,1
3684,CC1OC(OC2CC(O)(CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C(I)C(O)C1O,1
1070,O=[N+]([O-])c1ccc(Nc2ccc(N=C=S)cc2)cc1,0
1775,c1cc2ccc3ccnc4ccc(c1)c2c34,1
5635,COc1cc(O)c2c(c1)C1=C[C@@H](O)[C@H](O)C[C@]1(C)OC2=O,0
1283,N=C(N)S(=O)[O-],1
4880,Cc1nc2ccc3ccc4ccc(O)cc4c3c2o1,1
4281,CCC(C)Br,1
5573,O=C(O)C1CCCN1,1
1836,O=S(=O)(O)Oc1ccc2ccc3cc4ccccc4c4ccc1c2c34,1
4965,CCOc1ccc(N(O)C(=O)CC(C)O)cc1,1
1019,Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,0
970,O=C1NC(=O)c2ccccc21,0
1326,Fc1ccccn1,1
4683,C/N=N/C(C)(C)OO,1
475,NC(N)=S,0
2810,CCCCCCCCC1OC1CCCCCCCC(=O)OCC(CC)CCCC,0
4395,COc1ccc2[nH]c3c(C)cc(N)c(C)c3c2c1,1
1651,N#CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1
5445,COc1cccc(CN2C3c4ccccc4-c4ccccc4C32)c1,1
5012,CC(=O)Nc1c(O)cc2c3c(cccc13)-c1ccccc1-2,1
2528,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,0
3523,CCC(=O)Nc1ccc(Cl)c(Cl)c1,0
3352,CCO[Si](C)(OCC)OCC,0
3491,COc1ccc(S(=O)(=O)n2ncc(Cl)c(Cl)c2=O)cc1,0
1373,O=[N+]([O-])c1ccc2ccc3cccc([N+](=O)[O-])c3c2c1,1
739,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,1
4507,CCc1nc2ccc(NC)c(C)c2nc1CC,1
3305,OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,0
867,O=[N+]([O-])c1ccc2c(c1)Oc1ccccc1O2,1
2974,CCN(CC)c1cccc(O)c1,1
1140,O=[N+]([O-])c1ccc2c(ccc3cc4c(ccc5ccccc54)cc32)c1,1
997,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0
1337,O=S(=O)(Nc1ccc(Cl)cc1)c1cccc2cccnc12,0
541,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,1
1099,Brc1ccccc1-c1ccccc1,0
1132,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,0
5685,CCCC[C@@H](C)[C@@H](OC(=O)C[C@@H](CC(=O)O)C(=O)O)[C@H](C[C@@H](C)C[C@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@H](CC(=O)O)C(=O)O,0
3669,Cc1ccc(C(=O)n2ncc(Cl)c(Cl)c2=O)cc1,0
2258,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1CC(N)C(O)C(C)O1,1
4739,CN(C)c1ccc2nc3cccc(N(C)C)c3cc2c1,1
2962,CC(=O)Nc1cccc(N)c1,1
59,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,0
3898,C(CCOCC1CO1)COCC1CO1,1
1938,O=[N+]([O-])C1=CC2C=C3C(=CC2C=C1)C=C[C@](O)[C@@]3O,1
3484,c1ccc2c(CC3CO3)cccc2c1,1
5789,C(=C/C(=O)O)\C(=O)O,0
3246,CCCCC(CC)COC(=O)c1ccc(C(=O)O)cc1,0
2813,O=C(O)CCCc1c[nH]c2ccccc12,0
5078,CCCCON(OC(C)=O)C(=O)c1ccc(C(C)(C)C)cc1,1
3270,CN(C)C(=O)c1nc2n(n1)-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0
1078,FC(F)(F)C(Cl)Br,0
4431,COc1nncc2cnccc12,0
3945,CSSC,0
5707,Nc1ncnc2c1ncn2[C@@H]1C[C@@H](O)[C@H](CO)O1,0
4990,O=C(OCCBr)C(=O)OCCBr,1
2630,Cc1c(N)c(=O)n(-c2ccccc2)n1C,1
4698,Cc1cccc2cc3ccc4ccccc4c3cc12,1
4816,CC1CNC(=O)N1c1ncc([N+](=O)[O-])s1,1
3258,CCCCC[C@@](C)(O)/C=C/C1[C@H](O)CC(=O)[C@@H]1C/C=CCCCC(=O)O,0
940,O=C1c2ccccc2-c2cc([N+](=O)[O-])ccc21,1
1080,Nc1c(Cl)cc([N+](=O)[O-])cc1[N+](=O)[O-],1
187,Nc1cccc2c(N)cccc12,1
4020,CCN(CCCl)CCCNc1c2ccccc2nc2c1ccc1ccccc12,1
5728,CCCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1OC(=O)CCC,0
2085,Nc1c2ccccc2nc2ccc(Br)cc12,1
2249,OC(CCl)CCl,1
3520,COc1cc(Cl)c(OC)cc1Cl,0
5736,O=c1ccn([C@H]2O[C@@H](COP(=O)(O)O)[C@H](O)[C@@H]2O)c(=O)[nH]1,0
2023,Nc1ccc2sncc2c1,1
5670,COc1cc2c(c3oc(=O)c4c(c13)CCOC4=O)C1CCOC1O2,0
1492,O=[N+]([O-])c1ccc(Br)c([N+](=O)[O-])c1,1
4500,c1ccc2c(CCC3CO3)cccc2c1,1
3859,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,1
226,Nc1ccc(-c2ccccc2)cc1,1
1013,OC(C(F)(F)F)C(F)(F)F,0
2583,C=C(C)C(=O)OCC(C)(C)C,0
1929,O=CNc1ccc(Oc2ccc(Cl)cc2Cl)cc1,1
4118,CCOc1cc(/N=N/c2ccc(N(CCO)CCO)cc2)ccc1N/N=C1C(=O)c2cc(N)ccc2C=C1S(=O)(=O)[O-],1
5264,Cc1cc(C)c2cc(C)c(N)cc2n1,1
1404,O=[N+]([O-])c1cccc2c1cc([N+](=O)[O-])c1cccc([N+](=O)[O-])c12,1
2179,CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,0
697,O=NN1CC(=O)NC1=O,1
1124,O=C(Nc1ccccc1)Nc1ccccc1,0
3781,Cc1cc(C)c(C)cc1C,0
3946,CC1=C(O)C(=O)CC1,0
1778,[N-]=[N+]=C1C=CC(=O)C=C1,1
2634,COC(C)=O,0
3091,C[C-](C)[N+](=O)[O-],1
3866,Cn1c(NO)nc2c3cccnc3ccc21,1
1037,Nc1cccc(N)n1,1
4886,ClCCSCc1ccccc1,1
2256,CC(C)(C#N)/N=N/C(C)(C)C#N,0
4787,O=CC(Br)CBr,1
5795,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,1
313,NNC(=O)c1ccncc1,1
2649,CCOC(=O)CC(=O)CCl,0
2281,CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](C(=O)O)O[C@@H](O[C@H]3[C@H](O)[C@@H](CO)O[C@@H](O)[C@@H]3NC(C)=O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,0
4803,BrCc1c2ccccc2cc2ccc3ccccc3c12,1
4189,CC(=O)OCCCCONC(=O)c1ccccc1,1
2547,CC(=O)O[C@H]1C[C@@H]2C(COC(=O)CC(C)C)=CO[C@@H](OC(=O)CC(C)C)[C@@H]2[C@@]12CO2,1
1416,Clc1ccc(N=Nc2ccc(Cl)c(Cl)c2)cc1Cl,0
1036,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,1
2159,Cc1ccccc1Br,0
2984,CCNc1ccc(O)cc1,1
3137,CN(CCO)C(=O)Nc1ccccc1,0
4874,Cc1cccc(NC(=O)c2csc([N+](=O)[O-])c2)c1,1
1754,O=[N+]([O-])c1ccc2c3c1ccc1cccc(c13)[C@](O)[C@@]2O,1
4165,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,1
3801,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,0
4915,NC(=O)N(CCC(=O)O)N=O,1
4734,CC(=O)ON(C(C)=O)c1ccc(Sc2ccccc2)cc1,1
2520,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,1
873,O=[N+]([O-])c1ccc(Nc2ncnc3c2ncn3-c2ccc([N+](=O)[O-])cc2)cc1,1
4331,CC(=O)c1cccc([N-][N+](=O)c2ccc(N)c(C(C)=O)c2C)c1C,0
4390,COc1nncc2ncccc12,0
1506,Nc1ccc2c(ccc3c4ccccc4ccc23)c1,1
3716,CN(C)CCc1cc(O)ccc1CNc1ccccn1,0
1923,Fc1ccc(F)c2ncccc12,1
448,C=CCc1ccc(OC)c(OC)c1,0
3308,Cc1cc(N)c(C)c([N+](=O)[O-])c1N,1
4504,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](CO)O[C@H]2O[C@H]2CC[C@@]3(C)C(=CC[C@H]4[C@@H]5C[C@@H]6O[C@]7(CC[C@@H](C)CO7)[C@@H](C)[C@@H]6[C@@]5(C)CC[C@@H]43)C2)[C@H](O)[C@H](O)[C@H]1O,0
5826,CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2C(OC(=O)c2ccccc2)[C@]2(O)C[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,0
3467,COC(C)CCO,0
3257,BrCCCBr,1
361,[N-]=[N+]=CC(=O)OC[C@H](N)C(=O)O,1
2183,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1
1134,O=c1[nH]ncc2ccccc12,0
3199,Cc1cc(N)c(S(=O)(=O)O)cc1Cl,0
4676,Cc1ccc(S(=O)(=O)OC[C@H]2CO2)cc1,1
2155,CC(=O)CC(=O)Nc1ccccc1,0
1830,O=[N+]([O-])c1ccc(I)c([N+](=O)[O-])c1,1
1053,c1ccc2n[nH]nc2c1,1
2460,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,0
22,CN(C)C(=O)Cl,1
2066,Fc1cc2cccnc2c2cccnc12,1
1653,O=C1c2ccccc2-c2ccc3ccccc3c21,0
4750,CN(Cc1cccc(Cl)c1)N=O,1
4233,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0
2743,O=c1cc(CO)occ1O,1
3783,CN1CCN(C2=c3ccccc3=Nc3ccc(Cl)cc3N2)CC1,0
4768,ClCc1ccc2c3c(cccc13)-c1ccccc1-2,1
2468,NCc1ccc(CN)cc1,1
2325,CC(O)C#N,0
460,COc1c2occc2cc2ccc(=O)oc12,1
1067,S=C(Nc1ccccc1)Nc1ccccc1,0
87,Nc1ccc(CO)cc1,1
1430,BrC=CBr,1
4609,CN(C)c1ccc(/N=N/c2ccc(S(=O)(=O)[O-])cc2)cc1,1
282,OCCO,0
2483,COc1ccccc1O,0
462,CC(=O)OC1CC(C)OC(C)O1,1
212,ClCC(Cl)Cl,0
2588,O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,0
4487,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,0
2907,O=C1CCCCCCCCCCCCCCO1,0
2581,CC(O)CCC(=O)c1ccoc1,0
1368,O=[N+]([O-])c1cccc2c1ccc1ccccc12,1
234,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0
5374,CCc1nc2c(ccc3ccc4ccc(O)cc4c32)[nH]1,1
597,FC(F)(F)CCl,0
5181,CCn1c(N)nc2c3nc(C)cnc3ccc21,1
2250,NCCNCCNCCNCCN,1
4765,CN(CCC#N)c1ccc(/N=N/c2ccc3ncsc3c2)cc1,1
2283,C[N+]1(C)CCOCC1,0
662,COc1ccc(O)cc1,0
5820,O=c1c2c(O)cccc2oc2c3c(cc(O)c12)OC1OCCC31,0
2285,O=C=NCCCCCCN=C=O,0
5691,Nc1ncnc2c1ncn2[C@@H]1CC[C@@H](CO)O1,0
4222,COP(=S)(OC)Oc1ccc(N=O)c(C)c1,1
4988,COC(=O)C(Cl)Cl,1
5351,Cc1cnc2c(C)cc3c(nc(N)n3C)c2n1,1
3384,CCOC(=O)CC(SP(=O)(OC)SC)C(=O)OCC,0
2990,CNC(=O)c1ccccc1,0
5218,C=C1CC23CCC4C(C)(C(=O)O)CCCC4(C)C2CCC1(OC1OC(CO)C(O)C(O)C1O)C3,1
779,O=C(O)c1ccc(C(=O)O)cc1,0
2544,Cc1ccc(S(=O)(=O)NC2CCCCC2)cc1,0
4356,Nc1ccc(Cc2ccc(N)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,1
4385,C=CCc1ccccc1OCC(O)CNC(C)C,0
4290,COc1c(C=O)c(O)cc2c1C(=O)c1ccccc1C2=O,0
4610,CC/C=C/C=O,1
4825,C/C=C1C[C@@H](C)[C@](C)(OC(C)=O)C(=O)OC/C2=C/CN(C)CC[C@@H](OC1=O)C2=O,1
5666,COc1cc2c(c3oc(=O)c4c(c13)CCOC4=O)[C@@H]1C=CO[C@@H]1O2,1
685,O=C1NCCN1N=Cc1ccc([N+](=O)[O-])o1,1
3243,C#CCOCCN1C=CN(C)/C1=C[NH+]=O,0
1748,ClC=C(Cl)C(Cl)Cl,1
3774,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C=C(C(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,0
4536,Cn1c2ccccc2c2ccc([N+](=O)[O-])cc21,1
2837,N#CCCO,0
3032,OC/C(Br)=C(Br)CO,1
2171,CC/C(C)=N/O,0
5018,CC/C=C/C=C/C=C/C=C/C=COC[C@@H](O)CO,1
1850,O=[N+]([O-])c1ccc2ccc3c4c(ccc1c24)cc1c3[C@](O)[C@@](O)C=C1,1
487,c1ccoc1,0
1688,Nc1cc2c3c(cccc3c1)-c1ccccc1-2,1
2230,C=C(C)C(=O)OCC,0
4275,O=[N+]([O-])c1cc(CCl)cc([N+](=O)[O-])c1,1
2320,Cc1ccc(Br)cc1,0
782,O=C(Cl)c1ccc([N+](=O)[O-])cc1,1
521,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@H]1O,0
522,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O,0
3836,CC1=CCC2CC1C2(C)C,0
2939,C=Cc1ccc(O)c(OC)c1,0
4578,CC[C@@]1(O)C[C@H](OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)[C@H]1C(=O)OC,1
4722,[NH3+]CCC[NH2+]CCCCN(CCC[NH3+])N(O)N=O,1
2398,C=C1CC[C@H]2C[C@@H]1C2(C)C,0
2207,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0
4417,COc1c2c(cc3oc4c(CCC(C)(C)O)ccc(O)c4c(=O)c13)O[C@H]1OC=C[C@@H]21,1
780,Nc1cc2c3ccccc3ccc2c2ccccc12,1
4585,COc1ccc(NC(C)=O)cc1N,1
3815,COC1=C(OC)C(=O)C(C/C=C(C)CC/C=C(C)CC/C=C(C)CC/C=C(C)CC/C=C(C)CC/C=C(C)CC/C=C(C)CC/C=C(C)CC/C=C(C)CCC=C(C)C)=C(C)C1=O,0
1511,NC(=S)N=Nc1ccc(NN=C(N)N)cc1,1
1882,O=S(=O)(O)c1ccc2ccc3cccc4ccc1c2c34,1
651,CCOc1ccc(NC(=O)CC(C)O)cc1,1
3768,O=C1c2ccccc2-c2c1c1ccccc1c(=O)n2CCNCCO,0
1801,O=[N+]([O-])c1ccccc1Br,1
369,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,0
5120,COP1(=S)OCc2ccccc2O1,1
4558,Cc1ccc2nc3c(ccc4ccccc43)cc2c1,1
118,Nc1ccc([N+](=O)[O-])cc1N,1
377,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,1
216,CNC(=S)N(C)C,0
2216,NCCNC(=O)c1ccc(Cl)cn1,0
4457,N[C@@H](CCC(=O)N[C@@H](CS/C(Cl)=CCl)C(=O)NCC(=O)O)C(=O)O,1
1613,O=S(=O)(O)c1ccc(O)c2ncccc12,1
2883,CCCCO,0
3939,CCc1cnccn1,0
962,O[C@]1C=Cc2c3ccc4ccccc4c3ccc2[C@@]1O,1
5605,CN(C)CCNC(=O)c1cc2ccccc2c2cccnc12,1
2510,C=C1C[C@@]23C[C@]1(O)CC[C@@H]2[C@]12C=C[C@H](O)C(C)(C(=O)O1)[C@@H]2[C@H]3C(=O)O,0
5700,Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,1
4462,O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1CCl,1
3816,Clc1cccc(Cl)c1NC1=NCCN1,0
359,Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,0
1246,O=Nc1ccc2ccc3cccc4ccc1c2c34,1
4047,CCCOc1cc(/N=N/c2ccc(N(CCO)CCO)cc2)ccc1N/N=C1C(=O)c2cc(N)ccc2C=C1S(=O)(=O)[O-],1
2415,CCCCCCCCCCCCCCCCCCN,0
5455,Cc1ccc2c(C)c3ccc4c(c3nc2c1)C=C[C@H](O)[C@H]4O,1
4955,C1=C2c3ccccc3CCC2CCC1,1
2185,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,0
4162,CC(=O)N(O)c1ccccc1,0
2567,CCCCCCCCCC/C=C/C1CC(=O)OC1=O,0
2037,O=[N+]([O-])c1cccc2cn[nH]c12,1
4987,CC/C=CC=C/C=CC=C/C=CC=C/OCC(O)CO,1
772,O=C(O)C(Cl)(Cl)Cl,0
1284,O=C1c2ccc(O)cc2C(=O)c2ccc(O)cc21,0
5389,[N-]=[N+]=NCCC(=O)O,1
5553,COc1cccc2c1OC1(C)OOC21C,1
2587,C=Cc1ccc(OC)cc1,0
5359,Cc1cc2[nH]c3cc(C)c4ccccc4c3c2c2ccccc12,1
1414,NNC(=O)c1[nH]c2ccccc2c1N,1
1234,c1ccc2c(c1)ccc1ccc3sccc3c12,1
5844,CC(=O)OCC12CCC(C)=CC1OC1C(O)C(O)C2(C)C12CO2,1
435,CCCN(N=O)C(=N)N[N+](=O)[O-],1
1674,c1ccc2c(c1)-c1c(ccc3ccccc13)C1OC21,1
3299,CC(C)(C)N(CCO)CCO,0
365,O=[N+]([O-])c1ccc(Cl)cc1,1
3571,COCC(=O)O,0
231,ClCCCl,1
4993,CC(=O)C1c2cccc(O)c2C(=O)c2c(O)cccc21,1
147,ClC1=C(Cl)[C@]2(Cl)C3C(Cl)C(Cl)CC3[C@@]1(Cl)C2(Cl)Cl,0
5152,Cc1cc2cccc3ccc4cc5ccccc5c1c4c32,1
3088,O=[N+]([O-])c1cc2c3c(c1)CCc1c4c(cc(c1-3)CC2)CCCC4,1
3936,Cc1cnccn1,0
407,O=NN1CCCCCCC1,1
2090,[N-]=[N+]=NC(c1ccccc1)c1ccccc1,1
86,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,0
3271,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,0
844,Nc1nc(-c2ccc([N+](=O)[O-])cc2)nc2c1ncn2-c1ccc([N+](=O)[O-])cc1,1
1031,ClC1C(Br)C(Br)C(Br)C(Br)C1Br,0
4604,Cc1c(N)cnc2c1nc1c(C)cccn12,1
4231,CC(=O)Nc1ccc(Oc2ccc(NC(C)=O)cc2)cc1,0
4028,COc1cc(Oc2ccc(Cl)cc2Cl)ccc1N,1
2987,CC(C)c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,0
4252,CNc1ccc2nc(C)cnc2c1C,1
2628,CCCCCCCCCCCCCCCCCCCC,0
